stateno,stateab,year,total,land,sea,version
42,"DOM",2014,7,1,6,3.2
42,"DOM",2015,7,1,6,3.2
42,"DOM",2016,7,1,6,3.2
51,"JAM",1962,6,0,6,3.2
51,"JAM",1963,6,0,6,3.2
51,"JAM",1964,6,0,6,3.2
51,"JAM",1965,6,0,6,3.2
51,"JAM",1966,6,0,6,3.2
51,"JAM",1967,6,0,6,3.2
51,"JAM",1968,6,0,6,3.2
51,"JAM",1969,6,0,6,3.2
51,"JAM",1970,6,0,6,3.2
51,"JAM",1971,6,0,6,3.2
51,"JAM",1972,6,0,6,3.2
51,"JAM",1973,7,0,7,3.2
51,"JAM",1974,7,0,7,3.2
51,"JAM",1975,7,0,7,3.2
51,"JAM",1976,7,0,7,3.2
51,"JAM",1977,7,0,7,3.2
51,"JAM",1978,7,0,7,3.2
51,"JAM",1979,7,0,7,3.2
51,"JAM",1980,7,0,7,3.2
51,"JAM",1981,7,0,7,3.2
51,"JAM",1982,7,0,7,3.2
51,"JAM",1983,7,0,7,3.2
51,"JAM",1984,7,0,7,3.2
51,"JAM",1985,7,0,7,3.2
51,"JAM",1986,7,0,7,3.2
51,"JAM",1987,7,0,7,3.2
51,"JAM",1988,7,0,7,3.2
51,"JAM",1989,7,0,7,3.2
51,"JAM",1990,7,0,7,3.2
51,"JAM",1991,7,0,7,3.2
51,"JAM",1992,7,0,7,3.2
51,"JAM",1993,7,0,7,3.2
51,"JAM",1994,7,0,7,3.2
51,"JAM",1995,7,0,7,3.2
51,"JAM",1996,7,0,7,3.2
51,"JAM",1997,7,0,7,3.2
51,"JAM",1998,7,0,7,3.2
51,"JAM",1999,7,0,7,3.2
51,"JAM",2000,7,0,7,3.2
51,"JAM",2001,7,0,7,3.2
51,"JAM",2002,7,0,7,3.2
51,"JAM",2003,7,0,7,3.2
51,"JAM",2004,7,0,7,3.2
51,"JAM",2005,7,0,7,3.2
51,"JAM",2006,7,0,7,3.2
51,"JAM",2007,7,0,7,3.2
51,"JAM",2008,7,0,7,3.2
51,"JAM",2009,7,0,7,3.2
51,"JAM",2010,7,0,7,3.2
51,"JAM",2011,7,0,7,3.2
51,"JAM",2012,7,0,7,3.2
51,"JAM",2013,7,0,7,3.2
51,"JAM",2014,7,0,7,3.2
51,"JAM",2015,7,0,7,3.2
51,"JAM",2016,7,0,7,3.2
52,"TRI",1962,1,0,1,3.2
52,"TRI",1963,1,0,1,3.2
52,"TRI",1964,1,0,1,3.2
52,"TRI",1965,1,0,1,3.2
52,"TRI",1966,3,0,3,3.2
52,"TRI",1967,3,0,3,3.2
52,"TRI",1968,3,0,3,3.2
52,"TRI",1969,3,0,3,3.2
52,"TRI",1970,3,0,3,3.2
52,"TRI",1971,3,0,3,3.2
52,"TRI",1972,3,0,3,3.2
52,"TRI",1973,3,0,3,3.2
52,"TRI",1974,4,0,4,3.2
52,"TRI",1975,5,0,5,3.2
52,"TRI",1976,5,0,5,3.2
52,"TRI",1977,5,0,5,3.2
52,"TRI",1978,5,0,5,3.2
52,"TRI",1979,7,0,7,3.2
52,"TRI",1980,7,0,7,3.2
52,"TRI",1981,7,0,7,3.2
52,"TRI",1982,7,0,7,3.2
52,"TRI",1983,7,0,7,3.2
52,"TRI",1984,7,0,7,3.2
52,"TRI",1985,7,0,7,3.2
52,"TRI",1986,7,0,7,3.2
52,"TRI",1987,7,0,7,3.2
52,"TRI",1988,7,0,7,3.2
52,"TRI",1989,7,0,7,3.2
52,"TRI",1990,7,0,7,3.2
52,"TRI",1991,7,0,7,3.2
52,"TRI",1992,7,0,7,3.2
52,"TRI",1993,7,0,7,3.2
52,"TRI",1994,7,0,7,3.2
52,"TRI",1995,7,0,7,3.2
52,"TRI",1996,7,0,7,3.2
52,"TRI",1997,7,0,7,3.2
52,"TRI",1998,7,0,7,3.2
52,"TRI",1999,7,0,7,3.2
52,"TRI",2000,7,0,7,3.2
52,"TRI",2001,7,0,7,3.2
52,"TRI",2002,7,0,7,3.2
52,"TRI",2003,7,0,7,3.2
52,"TRI",2004,7,0,7,3.2
52,"TRI",2005,7,0,7,3.2
52,"TRI",2006,7,0,7,3.2
52,"TRI",2007,7,0,7,3.2
52,"TRI",2008,7,0,7,3.2
52,"TRI",2009,7,0,7,3.2
52,"TRI",2010,7,0,7,3.2
52,"TRI",2011,7,0,7,3.2
52,"TRI",2012,7,0,7,3.2
52,"TRI",2013,7,0,7,3.2
52,"TRI",2014,7,0,7,3.2
52,"TRI",2015,7,0,7,3.2
52,"TRI",2016,7,0,7,3.2
53,"BAR",1966,3,0,3,3.2
53,"BAR",1967,3,0,3,3.2
53,"BAR",1968,3,0,3,3.2
53,"BAR",1969,3,0,3,3.2
53,"BAR",1970,3,0,3,3.2
53,"BAR",1971,3,0,3,3.2
53,"BAR",1972,3,0,3,3.2
53,"BAR",1973,3,0,3,3.2
53,"BAR",1974,4,0,4,3.2
53,"BAR",1975,4,0,4,3.2
53,"BAR",1976,4,0,4,3.2
53,"BAR",1977,4,0,4,3.2
53,"BAR",1978,5,0,5,3.2
53,"BAR",1979,7,0,7,3.2
53,"BAR",1980,7,0,7,3.2
53,"BAR",1981,8,0,8,3.2
53,"BAR",1982,8,0,8,3.2
53,"BAR",1983,8,0,8,3.2
53,"BAR",1984,8,0,8,3.2
53,"BAR",1985,8,0,8,3.2
53,"BAR",1986,8,0,8,3.2
53,"BAR",1987,8,0,8,3.2
53,"BAR",1988,8,0,8,3.2
53,"BAR",1989,8,0,8,3.2
53,"BAR",1990,8,0,8,3.2
53,"BAR",1991,8,0,8,3.2
53,"BAR",1992,8,0,8,3.2
53,"BAR",1993,8,0,8,3.2
53,"BAR",1994,8,0,8,3.2
53,"BAR",1995,8,0,8,3.2
53,"BAR",1996,8,0,8,3.2
53,"BAR",1997,8,0,8,3.2
53,"BAR",1998,8,0,8,3.2
53,"BAR",1999,8,0,8,3.2
53,"BAR",2000,8,0,8,3.2
53,"BAR",2001,8,0,8,3.2
53,"BAR",2002,8,0,8,3.2
53,"BAR",2003,8,0,8,3.2
53,"BAR",2004,8,0,8,3.2
53,"BAR",2005,8,0,8,3.2
53,"BAR",2006,8,0,8,3.2
53,"BAR",2007,8,0,8,3.2
53,"BAR",2008,8,0,8,3.2
53,"BAR",2009,8,0,8,3.2
53,"BAR",2010,8,0,8,3.2
53,"BAR",2011,8,0,8,3.2
53,"BAR",2012,8,0,8,3.2
53,"BAR",2013,8,0,8,3.2
53,"BAR",2014,8,0,8,3.2
53,"BAR",2015,8,0,8,3.2
53,"BAR",2016,8,0,8,3.2
54,"DMA",1978,3,0,3,3.2
54,"DMA",1979,5,0,5,3.2
54,"DMA",1980,5,0,5,3.2
54,"DMA",1981,5,0,5,3.2
54,"DMA",1982,5,0,5,3.2
54,"DMA",1983,6,0,6,3.2
54,"DMA",1984,6,0,6,3.2
54,"DMA",1985,6,0,6,3.2
54,"DMA",1986,6,0,6,3.2
54,"DMA",1987,6,0,6,3.2
54,"DMA",1988,6,0,6,3.2
54,"DMA",1989,6,0,6,3.2
54,"DMA",1990,6,0,6,3.2
54,"DMA",1991,6,0,6,3.2
54,"DMA",1992,6,0,6,3.2
54,"DMA",1993,6,0,6,3.2
54,"DMA",1994,6,0,6,3.2
54,"DMA",1995,6,0,6,3.2
54,"DMA",1996,6,0,6,3.2
54,"DMA",1997,6,0,6,3.2
54,"DMA",1998,6,0,6,3.2
54,"DMA",1999,6,0,6,3.2
54,"DMA",2000,6,0,6,3.2
54,"DMA",2001,6,0,6,3.2
54,"DMA",2002,6,0,6,3.2
54,"DMA",2003,6,0,6,3.2
54,"DMA",2004,6,0,6,3.2
54,"DMA",2005,6,0,6,3.2
54,"DMA",2006,6,0,6,3.2
54,"DMA",2007,6,0,6,3.2
54,"DMA",2008,6,0,6,3.2
54,"DMA",2009,6,0,6,3.2
54,"DMA",2010,6,0,6,3.2
54,"DMA",2011,6,0,6,3.2
54,"DMA",2012,6,0,6,3.2
54,"DMA",2013,6,0,6,3.2
54,"DMA",2014,6,0,6,3.2
54,"DMA",2015,6,0,6,3.2
54,"DMA",2016,6,0,6,3.2
55,"GRN",1974,4,0,4,3.2
55,"GRN",1975,4,0,4,3.2
55,"GRN",1976,4,0,4,3.2
55,"GRN",1977,4,0,4,3.2
55,"GRN",1978,5,0,5,3.2
55,"GRN",1979,6,0,6,3.2
55,"GRN",1980,6,0,6,3.2
55,"GRN",1981,7,0,7,3.2
55,"GRN",1982,7,0,7,3.2
55,"GRN",1983,8,0,8,3.2
55,"GRN",1984,8,0,8,3.2
55,"GRN",1985,8,0,8,3.2
55,"GRN",1986,8,0,8,3.2
55,"GRN",1987,8,0,8,3.2
55,"GRN",1988,8,0,8,3.2
55,"GRN",1989,8,0,8,3.2
55,"GRN",1990,8,0,8,3.2
55,"GRN",1991,8,0,8,3.2
55,"GRN",1992,8,0,8,3.2
55,"GRN",1993,8,0,8,3.2
55,"GRN",1994,8,0,8,3.2
55,"GRN",1995,8,0,8,3.2
55,"GRN",1996,8,0,8,3.2
55,"GRN",1997,8,0,8,3.2
55,"GRN",1998,8,0,8,3.2
55,"GRN",1999,8,0,8,3.2
55,"GRN",2000,8,0,8,3.2
55,"GRN",2001,8,0,8,3.2
55,"GRN",2002,8,0,8,3.2
55,"GRN",2003,8,0,8,3.2
55,"GRN",2004,8,0,8,3.2
55,"GRN",2005,8,0,8,3.2
55,"GRN",2006,8,0,8,3.2
55,"GRN",2007,8,0,8,3.2
55,"GRN",2008,8,0,8,3.2
55,"GRN",2009,8,0,8,3.2
55,"GRN",2010,8,0,8,3.2
55,"GRN",2011,8,0,8,3.2
55,"GRN",2012,8,0,8,3.2
55,"GRN",2013,8,0,8,3.2
55,"GRN",2014,8,0,8,3.2
55,"GRN",2015,8,0,8,3.2
55,"GRN",2016,8,0,8,3.2
56,"SLU",1979,6,0,6,3.2
56,"SLU",1980,6,0,6,3.2
56,"SLU",1981,7,0,7,3.2
56,"SLU",1982,7,0,7,3.2
56,"SLU",1983,8,0,8,3.2
56,"SLU",1984,8,0,8,3.2
56,"SLU",1985,8,0,8,3.2
56,"SLU",1986,8,0,8,3.2
56,"SLU",1987,8,0,8,3.2
56,"SLU",1988,8,0,8,3.2
56,"SLU",1989,8,0,8,3.2
56,"SLU",1990,8,0,8,3.2
56,"SLU",1991,8,0,8,3.2
56,"SLU",1992,8,0,8,3.2
56,"SLU",1993,8,0,8,3.2
56,"SLU",1994,8,0,8,3.2
56,"SLU",1995,8,0,8,3.2
56,"SLU",1996,8,0,8,3.2
56,"SLU",1997,8,0,8,3.2
56,"SLU",1998,8,0,8,3.2
56,"SLU",1999,8,0,8,3.2
56,"SLU",2000,8,0,8,3.2
56,"SLU",2001,8,0,8,3.2
56,"SLU",2002,8,0,8,3.2
56,"SLU",2003,8,0,8,3.2
56,"SLU",2004,8,0,8,3.2
56,"SLU",2005,8,0,8,3.2
56,"SLU",2006,8,0,8,3.2
56,"SLU",2007,8,0,8,3.2
56,"SLU",2008,8,0,8,3.2
56,"SLU",2009,8,0,8,3.2
56,"SLU",2010,8,0,8,3.2
56,"SLU",2011,8,0,8,3.2
56,"SLU",2012,8,0,8,3.2
56,"SLU",2013,8,0,8,3.2
56,"SLU",2014,8,0,8,3.2
56,"SLU",2015,8,0,8,3.2
56,"SLU",2016,8,0,8,3.2
57,"SVG",1979,7,0,7,3.2
57,"SVG",1980,7,0,7,3.2
57,"SVG",1981,8,0,8,3.2
57,"SVG",1982,8,0,8,3.2
57,"SVG",1983,9,0,9,3.2
57,"SVG",1984,9,0,9,3.2
57,"SVG",1985,9,0,9,3.2
57,"SVG",1986,9,0,9,3.2
57,"SVG",1987,9,0,9,3.2
57,"SVG",1988,9,0,9,3.2
57,"SVG",1989,9,0,9,3.2
57,"SVG",1990,9,0,9,3.2
57,"SVG",1991,9,0,9,3.2
57,"SVG",1992,9,0,9,3.2
57,"SVG",1993,9,0,9,3.2
57,"SVG",1994,9,0,9,3.2
57,"SVG",1995,9,0,9,3.2
57,"SVG",1996,9,0,9,3.2
57,"SVG",1997,9,0,9,3.2
57,"SVG",1998,9,0,9,3.2
57,"SVG",1999,9,0,9,3.2
57,"SVG",2000,9,0,9,3.2
57,"SVG",2001,9,0,9,3.2
57,"SVG",2002,9,0,9,3.2
57,"SVG",2003,9,0,9,3.2
57,"SVG",2004,9,0,9,3.2
57,"SVG",2005,9,0,9,3.2
57,"SVG",2006,9,0,9,3.2
57,"SVG",2007,9,0,9,3.2
57,"SVG",2008,9,0,9,3.2
57,"SVG",2009,9,0,9,3.2
57,"SVG",2010,9,0,9,3.2
57,"SVG",2011,9,0,9,3.2
57,"SVG",2012,9,0,9,3.2
57,"SVG",2013,9,0,9,3.2
57,"SVG",2014,9,0,9,3.2
57,"SVG",2015,9,0,9,3.2
57,"SVG",2016,9,0,9,3.2
58,"AAB",1981,5,0,5,3.2
58,"AAB",1982,5,0,5,3.2
58,"AAB",1983,6,0,6,3.2
58,"AAB",1984,6,0,6,3.2
58,"AAB",1985,6,0,6,3.2
58,"AAB",1986,6,0,6,3.2
58,"AAB",1987,6,0,6,3.2
58,"AAB",1988,6,0,6,3.2
58,"AAB",1989,6,0,6,3.2
58,"AAB",1990,6,0,6,3.2
58,"AAB",1991,6,0,6,3.2
58,"AAB",1992,6,0,6,3.2
58,"AAB",1993,6,0,6,3.2
58,"AAB",1994,6,0,6,3.2
58,"AAB",1995,6,0,6,3.2
58,"AAB",1996,6,0,6,3.2
58,"AAB",1997,6,0,6,3.2
58,"AAB",1998,6,0,6,3.2
58,"AAB",1999,6,0,6,3.2
58,"AAB",2000,6,0,6,3.2
58,"AAB",2001,6,0,6,3.2
58,"AAB",2002,6,0,6,3.2
58,"AAB",2003,6,0,6,3.2
58,"AAB",2004,6,0,6,3.2
58,"AAB",2005,6,0,6,3.2
58,"AAB",2006,6,0,6,3.2
58,"AAB",2007,6,0,6,3.2
58,"AAB",2008,6,0,6,3.2
58,"AAB",2009,6,0,6,3.2
58,"AAB",2010,6,0,6,3.2
58,"AAB",2011,6,0,6,3.2
58,"AAB",2012,6,0,6,3.2
58,"AAB",2013,6,0,6,3.2
58,"AAB",2014,6,0,6,3.2
58,"AAB",2015,6,0,6,3.2
58,"AAB",2016,6,0,6,3.2
60,"SKN",1983,7,0,7,3.2
60,"SKN",1984,7,0,7,3.2
60,"SKN",1985,7,0,7,3.2
60,"SKN",1986,7,0,7,3.2
60,"SKN",1987,7,0,7,3.2
60,"SKN",1988,7,0,7,3.2
60,"SKN",1989,7,0,7,3.2
60,"SKN",1990,7,0,7,3.2
60,"SKN",1991,7,0,7,3.2
60,"SKN",1992,7,0,7,3.2
60,"SKN",1993,7,0,7,3.2
60,"SKN",1994,7,0,7,3.2
60,"SKN",1995,7,0,7,3.2
60,"SKN",1996,7,0,7,3.2
60,"SKN",1997,7,0,7,3.2
60,"SKN",1998,7,0,7,3.2
60,"SKN",1999,7,0,7,3.2
60,"SKN",2000,7,0,7,3.2
60,"SKN",2001,7,0,7,3.2
60,"SKN",2002,7,0,7,3.2
60,"SKN",2003,7,0,7,3.2
60,"SKN",2004,7,0,7,3.2
60,"SKN",2005,7,0,7,3.2
60,"SKN",2006,7,0,7,3.2
60,"SKN",2007,7,0,7,3.2
60,"SKN",2008,7,0,7,3.2
60,"SKN",2009,7,0,7,3.2
60,"SKN",2010,7,0,7,3.2
60,"SKN",2011,7,0,7,3.2
60,"SKN",2012,7,0,7,3.2
60,"SKN",2013,7,0,7,3.2
60,"SKN",2014,7,0,7,3.2
60,"SKN",2015,7,0,7,3.2
60,"SKN",2016,7,0,7,3.2
70,"MEX",1831,1,1,0,3.2
70,"MEX",1832,1,1,0,3.2
70,"MEX",1833,1,1,0,3.2
70,"MEX",1834,1,1,0,3.2
70,"MEX",1835,1,1,0,3.2
70,"MEX",1836,1,1,0,3.2
70,"MEX",1837,1,1,0,3.2
70,"MEX",1838,1,1,0,3.2
70,"MEX",1839,1,1,0,3.2
70,"MEX",1840,1,1,0,3.2
70,"MEX",1841,1,1,0,3.2
70,"MEX",1842,1,1,0,3.2
70,"MEX",1843,1,1,0,3.2
70,"MEX",1844,1,1,0,3.2
70,"MEX",1845,1,1,0,3.2
70,"MEX",1846,1,1,0,3.2
70,"MEX",1847,1,1,0,3.2
70,"MEX",1848,1,1,0,3.2
70,"MEX",1849,1,1,0,3.2
70,"MEX",1850,1,1,0,3.2
70,"MEX",1851,1,1,0,3.2
70,"MEX",1852,1,1,0,3.2
70,"MEX",1853,1,1,0,3.2
70,"MEX",1854,1,1,0,3.2
70,"MEX",1855,1,1,0,3.2
70,"MEX",1856,1,1,0,3.2
70,"MEX",1857,1,1,0,3.2
70,"MEX",1858,1,1,0,3.2
70,"MEX",1859,1,1,0,3.2
70,"MEX",1860,1,1,0,3.2
70,"MEX",1861,1,1,0,3.2
70,"MEX",1862,1,1,0,3.2
70,"MEX",1863,1,1,0,3.2
70,"MEX",1864,1,1,0,3.2
70,"MEX",1865,1,1,0,3.2
70,"MEX",1866,1,1,0,3.2
70,"MEX",1867,1,1,0,3.2
70,"MEX",1868,2,2,0,3.2
70,"MEX",1869,2,2,0,3.2
70,"MEX",1870,2,2,0,3.2
70,"MEX",1871,2,2,0,3.2
70,"MEX",1872,2,2,0,3.2
70,"MEX",1873,2,2,0,3.2
70,"MEX",1874,2,2,0,3.2
70,"MEX",1875,2,2,0,3.2
70,"MEX",1876,2,2,0,3.2
70,"MEX",1877,2,2,0,3.2
70,"MEX",1878,2,2,0,3.2
70,"MEX",1879,2,2,0,3.2
70,"MEX",1880,2,2,0,3.2
70,"MEX",1881,2,2,0,3.2
70,"MEX",1882,2,2,0,3.2
70,"MEX",1883,2,2,0,3.2
70,"MEX",1884,2,2,0,3.2
70,"MEX",1885,2,2,0,3.2
70,"MEX",1886,2,2,0,3.2
70,"MEX",1887,2,2,0,3.2
70,"MEX",1888,2,2,0,3.2
70,"MEX",1889,2,2,0,3.2
70,"MEX",1890,2,2,0,3.2
70,"MEX",1891,2,2,0,3.2
70,"MEX",1892,2,2,0,3.2
70,"MEX",1893,2,2,0,3.2
70,"MEX",1894,2,2,0,3.2
70,"MEX",1895,2,2,0,3.2
70,"MEX",1896,2,2,0,3.2
70,"MEX",1897,2,2,0,3.2
70,"MEX",1898,2,2,0,3.2
70,"MEX",1899,3,2,1,3.2
70,"MEX",1900,3,2,1,3.2
70,"MEX",1901,3,2,1,3.2
70,"MEX",1902,4,2,2,3.2
70,"MEX",1903,4,2,2,3.2
70,"MEX",1904,4,2,2,3.2
70,"MEX",1905,4,2,2,3.2
70,"MEX",1906,4,2,2,3.2
70,"MEX",1907,3,2,1,3.2
70,"MEX",1908,3,2,1,3.2
70,"MEX",1909,4,2,2,3.2
70,"MEX",1910,4,2,2,3.2
70,"MEX",1911,4,2,2,3.2
70,"MEX",1912,4,2,2,3.2
70,"MEX",1913,4,2,2,3.2
70,"MEX",1914,4,2,2,3.2
70,"MEX",1915,4,2,2,3.2
70,"MEX",1916,4,2,2,3.2
70,"MEX",1917,4,2,2,3.2
70,"MEX",1918,4,2,2,3.2
70,"MEX",1919,4,2,2,3.2
70,"MEX",1920,4,2,2,3.2
70,"MEX",1921,4,2,2,3.2
70,"MEX",1922,4,2,2,3.2
70,"MEX",1923,4,2,2,3.2
70,"MEX",1924,4,2,2,3.2
70,"MEX",1925,4,2,2,3.2
70,"MEX",1926,4,2,2,3.2
70,"MEX",1927,4,2,2,3.2
70,"MEX",1928,4,2,2,3.2
70,"MEX",1929,4,2,2,3.2
70,"MEX",1930,4,2,2,3.2
70,"MEX",1931,4,2,2,3.2
70,"MEX",1932,4,2,2,3.2
70,"MEX",1933,4,2,2,3.2
70,"MEX",1934,4,2,2,3.2
70,"MEX",1935,4,2,2,3.2
70,"MEX",1936,4,2,2,3.2
70,"MEX",1937,4,2,2,3.2
70,"MEX",1938,4,2,2,3.2
70,"MEX",1939,4,2,2,3.2
70,"MEX",1940,4,2,2,3.2
70,"MEX",1941,4,2,2,3.2
70,"MEX",1942,4,2,2,3.2
70,"MEX",1943,4,2,2,3.2
70,"MEX",1944,4,2,2,3.2
70,"MEX",1945,4,2,2,3.2
70,"MEX",1946,4,2,2,3.2
70,"MEX",1947,4,2,2,3.2
70,"MEX",1948,4,2,2,3.2
70,"MEX",1949,4,2,2,3.2
70,"MEX",1950,4,2,2,3.2
70,"MEX",1951,4,2,2,3.2
70,"MEX",1952,4,2,2,3.2
70,"MEX",1953,4,2,2,3.2
70,"MEX",1954,4,2,2,3.2
70,"MEX",1955,4,2,2,3.2
70,"MEX",1956,4,2,2,3.2
70,"MEX",1957,4,2,2,3.2
70,"MEX",1958,4,2,2,3.2
70,"MEX",1959,4,2,2,3.2
70,"MEX",1960,4,2,2,3.2
70,"MEX",1961,4,2,2,3.2
70,"MEX",1962,4,2,2,3.2
70,"MEX",1963,4,2,2,3.2
70,"MEX",1964,4,2,2,3.2
70,"MEX",1965,4,2,2,3.2
70,"MEX",1966,4,2,2,3.2
70,"MEX",1967,4,2,2,3.2
70,"MEX",1968,4,2,2,3.2
70,"MEX",1969,4,2,2,3.2
70,"MEX",1970,4,2,2,3.2
70,"MEX",1971,4,2,2,3.2
70,"MEX",1972,4,2,2,3.2
70,"MEX",1973,4,2,2,3.2
70,"MEX",1974,4,2,2,3.2
70,"MEX",1975,4,2,2,3.2
70,"MEX",1976,4,2,2,3.2
70,"MEX",1977,4,2,2,3.2
70,"MEX",1978,4,2,2,3.2
70,"MEX",1979,4,2,2,3.2
70,"MEX",1980,4,2,2,3.2
70,"MEX",1981,5,3,2,3.2
70,"MEX",1982,5,3,2,3.2
70,"MEX",1983,5,3,2,3.2
70,"MEX",1984,5,3,2,3.2
70,"MEX",1985,5,3,2,3.2
70,"MEX",1986,5,3,2,3.2
70,"MEX",1987,5,3,2,3.2
70,"MEX",1988,5,3,2,3.2
70,"MEX",1989,5,3,2,3.2
70,"MEX",1990,5,3,2,3.2
70,"MEX",1991,5,3,2,3.2
70,"MEX",1992,5,3,2,3.2
70,"MEX",1993,5,3,2,3.2
70,"MEX",1994,5,3,2,3.2
70,"MEX",1995,5,3,2,3.2
70,"MEX",1996,5,3,2,3.2
70,"MEX",1997,5,3,2,3.2
70,"MEX",1998,5,3,2,3.2
70,"MEX",1999,5,3,2,3.2
70,"MEX",2000,5,3,2,3.2
70,"MEX",2001,5,3,2,3.2
70,"MEX",2002,5,3,2,3.2
70,"MEX",2003,5,3,2,3.2
70,"MEX",2004,5,3,2,3.2
70,"MEX",2005,5,3,2,3.2
70,"MEX",2006,5,3,2,3.2
70,"MEX",2007,5,3,2,3.2
70,"MEX",2008,5,3,2,3.2
70,"MEX",2009,5,3,2,3.2
70,"MEX",2010,5,3,2,3.2
70,"MEX",2011,5,3,2,3.2
70,"MEX",2012,5,3,2,3.2
70,"MEX",2013,5,3,2,3.2
70,"MEX",2014,5,3,2,3.2
70,"MEX",2015,5,3,2,3.2
70,"MEX",2016,5,3,2,3.2
80,"BLZ",1981,4,2,2,3.2
80,"BLZ",1982,4,2,2,3.2
80,"BLZ",1983,4,2,2,3.2
80,"BLZ",1984,4,2,2,3.2
80,"BLZ",1985,4,2,2,3.2
80,"BLZ",1986,4,2,2,3.2
80,"BLZ",1987,4,2,2,3.2
80,"BLZ",1988,4,2,2,3.2
80,"BLZ",1989,4,2,2,3.2
80,"BLZ",1990,4,2,2,3.2
80,"BLZ",1991,4,2,2,3.2
80,"BLZ",1992,4,2,2,3.2
80,"BLZ",1993,4,2,2,3.2
80,"BLZ",1994,4,2,2,3.2
80,"BLZ",1995,4,2,2,3.2
80,"BLZ",1996,4,2,2,3.2
80,"BLZ",1997,4,2,2,3.2
80,"BLZ",1998,4,2,2,3.2
80,"BLZ",1999,4,2,2,3.2
80,"BLZ",2000,4,2,2,3.2
80,"BLZ",2001,4,2,2,3.2
80,"BLZ",2002,4,2,2,3.2
80,"BLZ",2003,4,2,2,3.2
80,"BLZ",2004,4,2,2,3.2
80,"BLZ",2005,4,2,2,3.2
80,"BLZ",2006,4,2,2,3.2
80,"BLZ",2007,4,2,2,3.2
80,"BLZ",2008,4,2,2,3.2
80,"BLZ",2009,4,2,2,3.2
80,"BLZ",2010,4,2,2,3.2
80,"BLZ",2011,4,2,2,3.2
80,"BLZ",2012,4,2,2,3.2
80,"BLZ",2013,4,2,2,3.2
80,"BLZ",2014,4,2,2,3.2
80,"BLZ",2015,4,2,2,3.2
80,"BLZ",2016,4,2,2,3.2
90,"GUA",1868,1,1,0,3.2
90,"GUA",1869,1,1,0,3.2
90,"GUA",1870,1,1,0,3.2
90,"GUA",1871,1,1,0,3.2
90,"GUA",1872,1,1,0,3.2
90,"GUA",1873,1,1,0,3.2
90,"GUA",1874,1,1,0,3.2
90,"GUA",1875,2,2,0,3.2
90,"GUA",1876,2,2,0,3.2
90,"GUA",1877,2,2,0,3.2
90,"GUA",1878,2,2,0,3.2
90,"GUA",1879,2,2,0,3.2
90,"GUA",1880,2,2,0,3.2
90,"GUA",1881,2,2,0,3.2
90,"GUA",1882,2,2,0,3.2
90,"GUA",1883,2,2,0,3.2
90,"GUA",1884,2,2,0,3.2
90,"GUA",1885,2,2,0,3.2
90,"GUA",1886,2,2,0,3.2
90,"GUA",1887,2,2,0,3.2
90,"GUA",1888,2,2,0,3.2
90,"GUA",1889,2,2,0,3.2
90,"GUA",1890,2,2,0,3.2
90,"GUA",1891,2,2,0,3.2
90,"GUA",1892,2,2,0,3.2
90,"GUA",1893,2,2,0,3.2
90,"GUA",1894,2,2,0,3.2
90,"GUA",1895,2,2,0,3.2
90,"GUA",1896,2,2,0,3.2
90,"GUA",1897,2,2,0,3.2
90,"GUA",1898,2,2,0,3.2
90,"GUA",1899,3,3,0,3.2
90,"GUA",1900,4,3,1,3.2
90,"GUA",1901,4,3,1,3.2
90,"GUA",1902,4,3,1,3.2
90,"GUA",1903,4,3,1,3.2
90,"GUA",1904,4,3,1,3.2
90,"GUA",1905,4,3,1,3.2
90,"GUA",1906,4,3,1,3.2
90,"GUA",1907,4,3,1,3.2
90,"GUA",1908,4,3,1,3.2
90,"GUA",1909,4,3,1,3.2
90,"GUA",1910,4,3,1,3.2
90,"GUA",1911,4,3,1,3.2
90,"GUA",1912,4,3,1,3.2
90,"GUA",1913,4,3,1,3.2
90,"GUA",1914,4,3,1,3.2
90,"GUA",1915,4,3,1,3.2
90,"GUA",1916,4,3,1,3.2
90,"GUA",1917,4,3,1,3.2
90,"GUA",1918,4,3,1,3.2
90,"GUA",1919,4,3,1,3.2
90,"GUA",1920,5,3,2,3.2
90,"GUA",1921,5,3,2,3.2
90,"GUA",1922,5,3,2,3.2
90,"GUA",1923,5,3,2,3.2
90,"GUA",1924,5,3,2,3.2
90,"GUA",1925,5,3,2,3.2
90,"GUA",1926,5,3,2,3.2
90,"GUA",1927,5,3,2,3.2
90,"GUA",1928,5,3,2,3.2
90,"GUA",1929,5,3,2,3.2
90,"GUA",1930,5,3,2,3.2
90,"GUA",1931,5,3,2,3.2
90,"GUA",1932,5,3,2,3.2
90,"GUA",1933,5,3,2,3.2
90,"GUA",1934,5,3,2,3.2
90,"GUA",1935,5,3,2,3.2
90,"GUA",1936,5,3,2,3.2
90,"GUA",1937,5,3,2,3.2
90,"GUA",1938,5,3,2,3.2
90,"GUA",1939,5,3,2,3.2
90,"GUA",1940,5,3,2,3.2
90,"GUA",1941,5,3,2,3.2
90,"GUA",1942,5,3,2,3.2
90,"GUA",1943,5,3,2,3.2
90,"GUA",1944,5,3,2,3.2
90,"GUA",1945,5,3,2,3.2
90,"GUA",1946,5,3,2,3.2
90,"GUA",1947,5,3,2,3.2
90,"GUA",1948,5,3,2,3.2
90,"GUA",1949,5,3,2,3.2
90,"GUA",1950,5,3,2,3.2
